"","code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","id"
"14389","DDD","2013B",2692101,"M","Wales","Lower Than A Level","40-50%","0-35",0,90,"N","Withdrawn","DDD 2013B"
"14390","DDD","2013B",2693243,"F","Yorkshire Region","Lower Than A Level","50-60%","35-55",0,60,"N","Distinction","DDD 2013B"
"14391","DDD","2013B",2694933,"F","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"Y","Pass","DDD 2013B"
"14392","DDD","2013B",2697773,"F","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail","DDD 2013B"
"14393","DDD","2013B",2707979,"F","East Midlands Region","Lower Than A Level","60-70%","0-35",0,120,"N","Fail","DDD 2013B"
"14394","DDD","2013B",2710343,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"N","Fail","DDD 2013B"
"14395","DDD","2013J",3733,"M","South Region","HE Qualification","90-100%","55<=",0,60,"N","Withdrawn","DDD 2013J"
"14396","DDD","2013J",8462,"M","London Region","HE Qualification","30-40%","55<=",0,90,"N","Withdrawn","DDD 2013J"
"14397","DDD","2013J",27417,"M","South West Region","Lower Than A Level","60-70%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14398","DDD","2013J",27935,"F","East Anglian Region","Lower Than A Level","30-40%","0-35",0,60,"Y","Fail","DDD 2013J"
"14399","DDD","2013J",28046,"F","Yorkshire Region","HE Qualification","10-20","35-55",0,70,"N","Fail","DDD 2013J"
"14400","DDD","2013J",29411,"M","East Midlands Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass","DDD 2013J"
"14401","DDD","2013J",30549,"M","South East Region","A Level or Equivalent","0-10%","35-55",2,60,"N","Fail","DDD 2013J"
"14402","DDD","2013J",31173,"M","North Western Region","A Level or Equivalent","40-50%","35-55",1,60,"N","Fail","DDD 2013J"
"14403","DDD","2013J",31269,"F","East Midlands Region","A Level or Equivalent","30-40%","35-55",0,120,"N","Withdrawn","DDD 2013J"
"14404","DDD","2013J",33387,"M","Scotland","HE Qualification","10-20","0-35",1,120,"N","Withdrawn","DDD 2013J"
"14405","DDD","2013J",33681,"M","South East Region","A Level or Equivalent","50-60%","35-55",2,60,"Y","Withdrawn","DDD 2013J"
"14406","DDD","2013J",33897,"M","West Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14407","DDD","2013J",33930,"F","South West Region","A Level or Equivalent","20-30%","0-35",0,90,"N","Pass","DDD 2013J"
"14408","DDD","2013J",34087,"M","South East Region","A Level or Equivalent","60-70%","35-55",0,60,"Y","Withdrawn","DDD 2013J"
"14409","DDD","2013J",34653,"M","East Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N","Fail","DDD 2013J"
"14410","DDD","2013J",35859,"M","North Western Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Fail","DDD 2013J"
"14411","DDD","2013J",39411,"F","West Midlands Region","Lower Than A Level","0-10%","0-35",0,60,"N","Fail","DDD 2013J"
"14412","DDD","2013J",39427,"F","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14413","DDD","2013J",40184,"M","Wales","HE Qualification","30-40%","55<=",0,60,"N","Distinction","DDD 2013J"
"14414","DDD","2013J",40419,"M","East Midlands Region","Lower Than A Level","20-30%","35-55",1,60,"N","Pass","DDD 2013J"
"14415","DDD","2013J",40563,"F","South East Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass","DDD 2013J"
"14416","DDD","2013J",42818,"F","East Anglian Region","Lower Than A Level","40-50%","0-35",0,180,"Y","Fail","DDD 2013J"
"14417","DDD","2013J",46633,"F","London Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14418","DDD","2013J",47063,"M","London Region","HE Qualification","40-50%","35-55",0,120,"N","Withdrawn","DDD 2013J"
"14419","DDD","2013J",48152,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Pass","DDD 2013J"
"14420","DDD","2013J",49530,"M","East Anglian Region","A Level or Equivalent","30-40%","0-35",1,60,"N","Withdrawn","DDD 2013J"
"14421","DDD","2013J",50610,"F","East Anglian Region","A Level or Equivalent","50-60%","0-35",1,70,"Y","Fail","DDD 2013J"
"14422","DDD","2013J",51163,"M","London Region","HE Qualification","20-30%","35-55",0,60,"N","Pass","DDD 2013J"
"14423","DDD","2013J",52494,"F","South Region","Lower Than A Level","90-100%","0-35",0,240,"N","Withdrawn","DDD 2013J"
"14424","DDD","2013J",57227,"F","North Western Region","Lower Than A Level","60-70%","0-35",1,160,"N","Pass","DDD 2013J"
"14425","DDD","2013J",57818,"M","Wales","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass","DDD 2013J"
"14426","DDD","2013J",59275,"M","Scotland","HE Qualification","40-50%","0-35",0,60,"N","Fail","DDD 2013J"
"14427","DDD","2013J",59370,"M","Ireland","A Level or Equivalent","0-10%","35-55",0,180,"N","Pass","DDD 2013J"
"14428","DDD","2013J",63566,"M","South East Region","HE Qualification","70-80%","55<=",0,120,"N","Fail","DDD 2013J"
"14429","DDD","2013J",63856,"M","Scotland","A Level or Equivalent","60-70%","35-55",1,60,"N","Pass","DDD 2013J"
"14430","DDD","2013J",66047,"F","North Western Region","HE Qualification","0-10%","0-35",4,90,"Y","Withdrawn","DDD 2013J"
"14431","DDD","2013J",66577,"F","North Western Region","HE Qualification","10-20","0-35",1,60,"N","Fail","DDD 2013J"
"14432","DDD","2013J",67471,"F","London Region","Lower Than A Level","20-30%","0-35",2,60,"N","Pass","DDD 2013J"
"14433","DDD","2013J",67505,"F","North Region","A Level or Equivalent","?","35-55",1,60,"N","Fail","DDD 2013J"
"14434","DDD","2013J",68011,"M","London Region","A Level or Equivalent","90-100%","0-35",0,180,"N","Withdrawn","DDD 2013J"
"14435","DDD","2013J",68376,"M","Yorkshire Region","HE Qualification","90-100%","0-35",0,60,"N","Pass","DDD 2013J"
"14436","DDD","2013J",69489,"M","South West Region","Lower Than A Level","80-90%","0-35",1,150,"N","Withdrawn","DDD 2013J"
"14437","DDD","2013J",71209,"M","South East Region","Lower Than A Level","50-60%","35-55",0,60,"N","Pass","DDD 2013J"
"14438","DDD","2013J",74130,"M","South Region","A Level or Equivalent","50-60%","0-35",1,60,"N","Withdrawn","DDD 2013J"
"14439","DDD","2013J",74502,"F","Wales","Lower Than A Level","60-70%","0-35",0,120,"N","Pass","DDD 2013J"
"14440","DDD","2013J",77241,"M","West Midlands Region","Lower Than A Level","30-40%","35-55",0,60,"N","Withdrawn","DDD 2013J"
"14441","DDD","2013J",78170,"F","West Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N","Fail","DDD 2013J"
"14442","DDD","2013J",80329,"M","South Region","Lower Than A Level","80-90%","0-35",1,120,"N","Withdrawn","DDD 2013J"
"14443","DDD","2013J",80868,"M","South West Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass","DDD 2013J"
"14444","DDD","2013J",82088,"F","East Midlands Region","HE Qualification","70-80%","35-55",2,60,"N","Fail","DDD 2013J"
"14445","DDD","2013J",83588,"M","South West Region","HE Qualification","50-60%","35-55",2,60,"N","Fail","DDD 2013J"
"14446","DDD","2013J",84605,"M","North Region","A Level or Equivalent","?","35-55",0,120,"N","Withdrawn","DDD 2013J"
"14447","DDD","2013J",85325,"F","South Region","Lower Than A Level","80-90%","0-35",0,120,"N","Withdrawn","DDD 2013J"
"14448","DDD","2013J",89188,"F","South Region","A Level or Equivalent","50-60%","0-35",0,60,"Y","Pass","DDD 2013J"
"14449","DDD","2013J",89727,"F","Wales","A Level or Equivalent","40-50%","0-35",0,70,"N","Fail","DDD 2013J"
"14450","DDD","2013J",90979,"F","East Anglian Region","HE Qualification","80-90%","35-55",0,120,"N","Fail","DDD 2013J"
"14451","DDD","2013J",91354,"M","Ireland","A Level or Equivalent","90-100%","0-35",1,60,"Y","Withdrawn","DDD 2013J"
"14452","DDD","2013J",92166,"M","South East Region","HE Qualification","90-100%","35-55",3,60,"N","Withdrawn","DDD 2013J"
"14453","DDD","2013J",92312,"M","Wales","Lower Than A Level","50-60%","0-35",3,60,"N","Fail","DDD 2013J"
"14454","DDD","2013J",92391,"F","East Anglian Region","A Level or Equivalent","40-50%","35-55",1,60,"N","Fail","DDD 2013J"
"14455","DDD","2013J",102850,"F","South West Region","A Level or Equivalent","70-80%","35-55",0,165,"N","Pass","DDD 2013J"
"14456","DDD","2013J",103800,"M","Wales","A Level or Equivalent","40-50%","0-35",0,90,"N","Pass","DDD 2013J"
"14457","DDD","2013J",104643,"F","South West Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","DDD 2013J"
"14458","DDD","2013J",104772,"M","South West Region","A Level or Equivalent","70-80%","35-55",0,60,"N","Withdrawn","DDD 2013J"
"14459","DDD","2013J",105523,"M","Scotland","HE Qualification","60-70%","35-55",0,90,"N","Pass","DDD 2013J"
"14460","DDD","2013J",108275,"F","East Anglian Region","A Level or Equivalent","70-80%","35-55",1,120,"Y","Withdrawn","DDD 2013J"
"14461","DDD","2013J",108789,"M","London Region","A Level or Equivalent","10-20","0-35",0,70,"Y","Fail","DDD 2013J"
"14462","DDD","2013J",111360,"M","West Midlands Region","HE Qualification","30-40%","0-35",3,60,"N","Fail","DDD 2013J"
"14463","DDD","2013J",111548,"F","South West Region","A Level or Equivalent","70-80%","0-35",1,120,"N","Withdrawn","DDD 2013J"
"14464","DDD","2013J",111926,"M","East Anglian Region","Lower Than A Level","30-40%","0-35",1,60,"N","Fail","DDD 2013J"
"14465","DDD","2013J",114558,"M","North Region","Lower Than A Level","?","0-35",0,60,"N","Pass","DDD 2013J"
"14466","DDD","2013J",118887,"F","Yorkshire Region","Lower Than A Level","20-30%","0-35",0,120,"N","Withdrawn","DDD 2013J"
"14467","DDD","2013J",120999,"M","East Anglian Region","Lower Than A Level","80-90%","0-35",1,60,"N","Pass","DDD 2013J"
"14468","DDD","2013J",122739,"M","Yorkshire Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail","DDD 2013J"
"14469","DDD","2013J",123497,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",1,60,"N","Fail","DDD 2013J"
"14470","DDD","2013J",123598,"M","Scotland","A Level or Equivalent","50-60%","0-35",0,90,"Y","Distinction","DDD 2013J"
"14471","DDD","2013J",123957,"F","North Western Region","Lower Than A Level","70-80%","0-35",0,120,"N","Withdrawn","DDD 2013J"
"14472","DDD","2013J",124006,"F","Scotland","A Level or Equivalent","30-40%","0-35",1,70,"Y","Pass","DDD 2013J"
"14473","DDD","2013J",124387,"M","Scotland","Post Graduate Qualification","80-90%","35-55",0,60,"N","Withdrawn","DDD 2013J"
"14474","DDD","2013J",126394,"M","Wales","A Level or Equivalent","90-100%","0-35",0,120,"N","Pass","DDD 2013J"
"14475","DDD","2013J",126812,"F","East Midlands Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass","DDD 2013J"
"14476","DDD","2013J",127988,"M","Yorkshire Region","A Level or Equivalent","80-90%","0-35",0,150,"N","Pass","DDD 2013J"
"14477","DDD","2013J",128656,"F","North Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass","DDD 2013J"
"14478","DDD","2013J",128965,"M","South West Region","A Level or Equivalent","60-70%","55<=",1,60,"N","Pass","DDD 2013J"
"14479","DDD","2013J",130467,"M","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","DDD 2013J"
"14480","DDD","2013J",130671,"F","West Midlands Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass","DDD 2013J"
"14481","DDD","2013J",130837,"M","Scotland","A Level or Equivalent","10-20","0-35",0,60,"Y","Fail","DDD 2013J"
"14482","DDD","2013J",131222,"M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","DDD 2013J"
"14483","DDD","2013J",132401,"M","Yorkshire Region","Lower Than A Level","70-80%","0-35",0,60,"N","Fail","DDD 2013J"
"14484","DDD","2013J",135385,"F","East Anglian Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass","DDD 2013J"
"14485","DDD","2013J",138709,"M","North Region","Lower Than A Level","10-20","0-35",1,60,"Y","Withdrawn","DDD 2013J"
"14486","DDD","2013J",138715,"M","South East Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14487","DDD","2013J",139843,"M","North Western Region","HE Qualification","0-10%","0-35",2,60,"N","Fail","DDD 2013J"
"14488","DDD","2013J",140807,"F","East Anglian Region","A Level or Equivalent","0-10%","0-35",0,60,"Y","Pass","DDD 2013J"
"14489","DDD","2013J",141301,"M","West Midlands Region","Lower Than A Level","10-20","0-35",2,150,"N","Withdrawn","DDD 2013J"
"14490","DDD","2013J",142998,"F","North Western Region","HE Qualification","20-30%","35-55",1,120,"Y","Withdrawn","DDD 2013J"
"14491","DDD","2013J",144895,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","DDD 2013J"
"14492","DDD","2013J",146485,"M","North Region","Lower Than A Level","70-80%","0-35",0,90,"N","Fail","DDD 2013J"
"14493","DDD","2013J",146666,"F","East Anglian Region","HE Qualification","60-70%","35-55",0,120,"N","Fail","DDD 2013J"
"14494","DDD","2013J",148008,"M","North Western Region","A Level or Equivalent","50-60%","0-35",2,60,"N","Fail","DDD 2013J"
"14495","DDD","2013J",148515,"F","Scotland","Lower Than A Level","30-40%","0-35",1,60,"N","Fail","DDD 2013J"
"14496","DDD","2013J",156783,"M","Yorkshire Region","Lower Than A Level","90-100%","0-35",0,60,"N","Pass","DDD 2013J"
"14497","DDD","2013J",157310,"F","Yorkshire Region","Lower Than A Level","40-50%","0-35",0,210,"N","Pass","DDD 2013J"
"14498","DDD","2013J",158611,"M","East Midlands Region","HE Qualification","80-90%","0-35",1,60,"N","Pass","DDD 2013J"
"14499","DDD","2013J",160178,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14500","DDD","2013J",162337,"F","West Midlands Region","Lower Than A Level","30-40%","0-35",0,120,"N","Fail","DDD 2013J"
"14501","DDD","2013J",164935,"M","North Western Region","HE Qualification","50-60%","0-35",0,60,"N","Pass","DDD 2013J"
"14502","DDD","2013J",165178,"F","West Midlands Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Withdrawn","DDD 2013J"
"14503","DDD","2013J",169079,"M","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Distinction","DDD 2013J"
"14504","DDD","2013J",169700,"M","North Western Region","No Formal quals","0-10%","35-55",0,60,"N","Fail","DDD 2013J"
"14505","DDD","2013J",172965,"M","Scotland","Post Graduate Qualification","60-70%","35-55",0,150,"N","Withdrawn","DDD 2013J"
"14506","DDD","2013J",173004,"F","Ireland","HE Qualification","60-70%","0-35",1,90,"N","Fail","DDD 2013J"
"14507","DDD","2013J",173370,"M","South Region","Lower Than A Level","90-100%","0-35",0,60,"N","Pass","DDD 2013J"
"14508","DDD","2013J",177354,"F","Wales","Lower Than A Level","80-90%","0-35",1,90,"N","Pass","DDD 2013J"
"14509","DDD","2013J",178020,"F","London Region","No Formal quals","20-30%","0-35",0,120,"N","Pass","DDD 2013J"
"14510","DDD","2013J",179718,"F","South East Region","HE Qualification","20-30%","35-55",2,150,"Y","Fail","DDD 2013J"
"14511","DDD","2013J",179904,"M","North Western Region","A Level or Equivalent","70-80%","0-35",0,90,"N","Fail","DDD 2013J"
"14512","DDD","2013J",180651,"M","Yorkshire Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass","DDD 2013J"
"14513","DDD","2013J",184025,"F","North Region","Lower Than A Level","20-30%","35-55",0,120,"N","Fail","DDD 2013J"
"14514","DDD","2013J",185024,"F","West Midlands Region","Lower Than A Level","0-10%","0-35",0,180,"Y","Withdrawn","DDD 2013J"
"14515","DDD","2013J",185127,"M","London Region","A Level or Equivalent","20-30%","0-35",1,60,"N","Pass","DDD 2013J"
"14516","DDD","2013J",188875,"M","Yorkshire Region","HE Qualification","10-20","35-55",0,60,"N","Fail","DDD 2013J"
"14517","DDD","2013J",189624,"M","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,150,"N","Pass","DDD 2013J"
"14518","DDD","2013J",191445,"M","South Region","Lower Than A Level","50-60%","0-35",0,60,"N","Fail","DDD 2013J"
"14519","DDD","2013J",198953,"F","Wales","Lower Than A Level","60-70%","35-55",2,180,"N","Withdrawn","DDD 2013J"
"14520","DDD","2013J",202489,"M","Yorkshire Region","Lower Than A Level","0-10%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14521","DDD","2013J",203066,"F","North Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","DDD 2013J"
"14522","DDD","2013J",204182,"M","South West Region","A Level or Equivalent","90-100%","0-35",1,60,"N","Pass","DDD 2013J"
"14523","DDD","2013J",204505,"M","North Western Region","HE Qualification","40-50%","0-35",0,60,"N","Pass","DDD 2013J"
"14524","DDD","2013J",205417,"M","West Midlands Region","Lower Than A Level","80-90%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14525","DDD","2013J",205442,"M","Ireland","HE Qualification","?","35-55",0,60,"N","Pass","DDD 2013J"
"14526","DDD","2013J",227020,"M","North Western Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail","DDD 2013J"
"14527","DDD","2013J",227167,"F","South East Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Withdrawn","DDD 2013J"
"14528","DDD","2013J",227491,"F","West Midlands Region","A Level or Equivalent","10-20","35-55",1,150,"N","Withdrawn","DDD 2013J"
"14529","DDD","2013J",228695,"M","East Midlands Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Withdrawn","DDD 2013J"
"14530","DDD","2013J",228888,"F","South Region","A Level or Equivalent","70-80%","35-55",0,90,"N","Pass","DDD 2013J"
"14531","DDD","2013J",230510,"M","South Region","Lower Than A Level","10-20","0-35",0,60,"Y","Fail","DDD 2013J"
"14532","DDD","2013J",231572,"M","South West Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass","DDD 2013J"
"14533","DDD","2013J",232078,"M","Yorkshire Region","HE Qualification","10-20","35-55",0,60,"N","Withdrawn","DDD 2013J"
"14534","DDD","2013J",234406,"F","Scotland","HE Qualification","60-70%","0-35",0,75,"N","Pass","DDD 2013J"
"14535","DDD","2013J",234827,"M","South Region","Lower Than A Level","90-100%","0-35",0,120,"Y","Withdrawn","DDD 2013J"
"14536","DDD","2013J",235777,"M","London Region","A Level or Equivalent","10-20","0-35",2,60,"N","Withdrawn","DDD 2013J"
"14537","DDD","2013J",236150,"F","Wales","HE Qualification","80-90%","35-55",0,120,"N","Withdrawn","DDD 2013J"
"14538","DDD","2013J",236857,"M","North Western Region","Lower Than A Level","70-80%","0-35",0,120,"N","Pass","DDD 2013J"
"14539","DDD","2013J",236953,"F","South East Region","A Level or Equivalent","80-90%","0-35",2,60,"N","Pass","DDD 2013J"
"14540","DDD","2013J",237418,"F","London Region","A Level or Equivalent","20-30%","35-55",0,90,"Y","Withdrawn","DDD 2013J"
"14541","DDD","2013J",237506,"M","North Western Region","Lower Than A Level","60-70%","0-35",0,60,"N","Fail","DDD 2013J"
"14542","DDD","2013J",237602,"F","South East Region","Lower Than A Level","10-20","0-35",1,60,"N","Pass","DDD 2013J"
